vlen,elen,workload_type,dataset_type,distance_type,dimension,num_points,num_queries,top_k,SimSecond,SimTick,SimIns,SimOp,HstInsRate,HstOpRate,CPU_CPI,CPU_IPC,L1i_TotHits,L1i_TotMisses,L1i_TotMissRate,L1i_TotAvgMissLat,L1d_TotHits,L1d_TotMisses,L1d_TotMissRate,L1d_TotAvgMissLat,L1d_ReadReqHits,L1d_ReadReqMisses,L1d_ReadReqMissRate,L1d_ReadReqAvgMissLat,L1d_WriteReqHits,L1d_WriteReqMisses,L1d_WriteReqMissRate,L1d_WriteReqAvgMissLat,L2_TotHits,L2_TotMisses,L2_TotMissRate,L2_TotAvgMissLat
1024,64,rvv,random,euclidean,8,1000,100,10,0.113447,113447401214,223710186,223714799,17155,17155,0.608785,1.642617,66499018,2788,0.000042,57068.865854,75885144,1608580,0.020758,30181.245211,52373995,1104766,0.020658,26834.869032,23511147,503685,0.020974,37519.529617,682731,32671,0.045668,82929.004255
1024,64,rvv,random,euclidean,128,1000,100,1,0.154690,154689726849,295708883,295719110,15967,15968,0.627989,1.592384,81847389,2772,0.000034,55743.987374,104795259,9500510,0.083122,33419.774692,76876520,8633019,0.100960,33535.232909,27914612,867304,0.030134,32267.633578,7569807,40952,0.005381,79252.884181
1024,64,rvv,random,euclidean,16,1000,100,1,0.114981,114980790946,228463831,228468314,16054,16055,0.604175,1.655149,67377118,2644,0.000039,58502.182300,78241976,2425447,0.030067,29375.395130,54194829,1886674,0.033642,27457.733923,24047087,538640,0.021909,36091.017576,1130901,32472,0.027912,81937.601996
1024,64,rvv,random,euclidean,3072,1000,100,5,1.069038,1069037591349,1329320988,1329493173,21707,21710,0.965424,1.035814,96521153,10812,0.000112,45442.954403,363096128,268652118,0.425252,81183.381333,333869068,266028849,0.443457,81556.959958,29125108,2623203,0.082625,43298.616021,89244977,97023919,0.520881,107297.007171
1024,64,rvv,random,euclidean,4096,1000,100,10,1.413167,1413166917036,1691371618,1691599759,23836,23839,1.003020,0.996989,99714547,15280,0.000153,43528.829319,442279916,368806471,0.454707,82173.787799,413050976,365650316,0.469564,82500.371006,29093004,3156089,0.097866,44338.376271,118971666,135530383,0.532532,107558.148363
1024,64,rv,random,euclidean,1024,1000,100,50,0.366262,366262293957,659894092,659954181,19086,19088,0.666305,1.500815,97448741,2659,0.000027,60959.372320,217514202,70569493,0.244962,66361.323613,187549494,69041659,0.269073,66976.744501,29930723,1527769,0.048565,38551.346681,32829730,18096130,0.355343,102211.559181
1024,64,rvv,random,euclidean,1024,1000,100,50,0.366138,366137621346,638186003,638246092,17917,17918,0.688735,1.451937,89259365,2753,0.000031,60657.105340,217568630,70305412,0.244223,67018.234721,187581795,68799165,0.268347,67641.348086,29952851,1506181,0.047878,38557.277761,32062565,18127582,0.361178,102609.884922
1024,64,rvv,random,euclidean,256,1000,100,10,0.174212,174211998149,347264458,347282877,16181,16182,0.602244,1.660456,86185847,3244,0.000038,51740.238903,123904404,16838787,0.119642,39627.278649,95202245,15831300,0.142581,40067.840327,28693716,1007368,0.033917,32703.995245,12701634,56931,0.004462,83158.125310
1024,64,rv,random,euclidean,64,1000,100,10,0.135092,135091616730,258777061,258783260,15656,15656,0.626697,1.595667,82915532,2811,0.000034,53920.970117,93284452,6470712,0.064866,30777.657457,66491930,5694282,0.078883,30503.225507,26790490,776272,0.028160,32788.322153,5708942,35317,0.006148,80710.258148
1024,64,rv,random,euclidean,128,1000,100,100,0.156327,156327364032,305094918,305105145,15246,15247,0.615113,1.625717,90104264,2606,0.000029,57607.735610,111216470,11907901,0.096714,33890.576494,81998203,10969223,0.117990,34050.253828,29214153,938478,0.031124,32019.659399,9859537,41759,0.004218,80365.491487
1024,64,rv,random,euclidean,8,1000,100,50,0.107988,107987696803,222038411,222043024,16914,16914,0.583850,1.712769,71753788,2653,0.000037,56170.197889,77069201,1801787,0.022845,30142.542884,53138117,1281009,0.023540,27154.276811,23931082,520649,0.021293,37494.205686,693411,33832,0.046521,83066.683318
