vlen,elen,workload_type,dataset_type,distance_type,dimension,num_points,num_queries,top_k,SimSecond,SimTick,SimIns,SimOp,HstInsRate,HstOpRate,CPU_CPI,CPU_IPC,L1i_TotHits,L1i_TotMisses,L1i_TotMissRate,L1i_TotAvgMissLat,L1d_TotHits,L1d_TotMisses,L1d_TotMissRate,L1d_TotAvgMissLat,L1d_ReadReqHits,L1d_ReadReqMisses,L1d_ReadReqMissRate,L1d_ReadReqAvgMissLat,L1d_WriteReqHits,L1d_WriteReqMisses,L1d_WriteReqMissRate,L1d_WriteReqAvgMissLat,L2_TotHits,L2_TotMisses,L2_TotMissRate,L2_TotAvgMissLat
128,64,rvv,random,euclidean,8,1000,100,100,0.115325,115325063182,240374161,240382416,88398,88401,0.575958,1.736237,67381020,2669,0.000040,56232.961783,77731387,3730396,0.045793,17025.061342,53544762,2952419,0.052258,15281.668678,24186625,777977,0.031163,23641.228179,1448179,33214,0.022421,80878.235834
128,64,rv,random,euclidean,3072,1000,100,100,2.263134,2263134395662,9948107826,9949456867,339129,339175,0.273102,3.661636,101640065,5516,0.000054,50650.658629,1721361241,73241278,0.040812,50482.592937,1691069723,69609194,0.039535,51543.707971,30291518,3632084,0.107067,30146.234456,112086637,100034108,0.471590,28062.313510
128,64,rvv,random,euclidean,128,1000,100,100,0.193397,193396617064,609061864,609122947,115188,115200,0.381191,2.623358,77108950,2668,0.000035,56062.023988,146461477,12163775,0.076682,14863.792719,117254465,11187186,0.087099,14264.808972,29207012,976589,0.032355,21725.371731,9350260,41689,0.004439,78008.169853
128,64,rv,random,euclidean,8,1000,100,100,0.115325,115325435533,235478930,235487185,86133,86136,0.587933,1.700873,73565546,2618,0.000036,56311.500000,77531165,4032524,0.049440,16696.965765,53339858,3259341,0.057586,14984.823135,24191307,773183,0.030971,23914.476590,1538483,33434,0.021270,81481.883980
512,64,rv,random,euclidean,4096,1000,100,100,1.661653,1661653263557,3518489130,3518941389,174372,174394,0.566943,1.763847,112664414,8482,0.000075,44115.511082,430739594,661358710,0.605585,42028.430741,402930118,655214547,0.619211,42170.168611,27793987,6143780,0.181031,26914.069372,241791064,149841347,0.382607,85560.001929
512,64,rvv,random,euclidean,3072,1000,100,100,1.195356,1195355796348,2517094054,2517434357,159275,159297,0.570102,1.754071,95042797,3390,0.000036,55562.574336,444648530,399613049,0.473328,46266.491064,414713827,396164617,0.488562,46395.167271,29922799,3448432,0.103335,31483.841949,104737586,108040404,0.507761,90055.052290
512,64,rv,random,euclidean,2048,1000,100,100,0.825798,825798340983,1901626940,1901855191,154195,154214,0.521319,1.918211,102445739,7119,0.000069,45732.039331,340622798,260739143,0.433581,42981.566969,310555148,257780525,0.453571,43139.844862,30059714,2958618,0.089605,29191.020746,76536111,65312540,0.460438,88132.671430
512,64,rv,random,euclidean,64,1000,100,100,0.141565,141564916374,292243628,292253945,85611,85614,0.581521,1.719628,84280559,2585,0.000031,56426.485493,96097888,9488154,0.089862,17850.010446,68141113,8571077,0.111730,17428.438561,27956537,917067,0.031761,21789.912038,7512739,34613,0.004586,80200.016641
512,64,rv,random,euclidean,1024,1000,100,100,0.427223,427223348944,1076603737,1076719944,128383,128396,0.476381,2.099162,96562424,4246,0.000044,50837.719265,230215509,119839659,0.342345,35183.609866,199978615,117777929,0.370655,35339.797319,30232926,2061730,0.063841,26261.280185,48043854,19670557,0.290493,86547.322544
512,64,rv,random,euclidean,128,1000,100,100,0.155985,155985468345,351443967,351462312,85488,85493,0.532823,1.876795,87976050,2623,0.000030,56821.842165,110015414,15209074,0.121454,19240.136431,80852575,14211175,0.149491,19062.138961,29162386,997856,0.033085,21774.137241,10727791,41384,0.003843,78161.430166
512,64,rvv,random,euclidean,2048,1000,100,100,0.819781,819781329584,1785368957,1785597208,148555,148574,0.551220,1.814157,91257356,2748,0.000030,59479.776929,339992145,260620536,0.433924,44538.821029,309743722,257842355,0.454279,44691.892628,30240487,2778181,0.084140,30332.280347,75682944,65301633,0.463183,89870.447175
512,64,rvv,random,euclidean,4096,1000,100,100,1.661813,1661812919669,3277711041,3278163300,165576,165599,0.608648,1.642985,102066821,4271,0.000042,55004.524936,431123240,660562412,0.605085,43351.294084,402961107,654772022,0.619033,43488.714856,28146640,5790011,0.170612,27812.549920,238609738,149714912,0.385541,87130.435430
512,64,rv,random,euclidean,256,1000,100,100,0.180249,180249228957,459802898,459835435,92165,92172,0.470605,2.124923,88967034,2616,0.000029,58242.812309,131452521,25916396,0.164686,19502.558347,101577675,24684409,0.195501,19391.616390,29873854,1231987,0.039606,21725.419991,16422547,57765,0.003505,80842.050654
512,64,rvv,random,euclidean,16,1000,100,100,0.119181,119180514551,238328205,238332918,84166,84168,0.600323,1.665771,70570852,2645,0.000037,54796.283176,80342046,3913416,0.046447,16747.142314,55392153,3146462,0.053750,15166.301109,24949843,766815,0.029818,23231.868629,1883299,32733,0.017084,80783.236978
512,64,rvv,random,euclidean,1024,1000,100,100,0.427121,427121024057,1023516044,1023632251,122410,122424,0.500970,1.996129,87158296,2803,0.000032,58708.520514,230653573,119883485,0.341999,36722.744587,200312391,117925509,0.370558,36882.104624,30337214,1957976,0.060627,27124.765121,47233643,19719163,0.294523,88608.316024
